SK_ID_CURR,prob_randomforest
390130,0.02
390133,0.2
390144,0.08
390155,0.07
390159,0.09
390181,0.04
390183,0.02
390214,0.02
390222,0.08
390230,0.04
390235,0.02
390237,0.08
390242,0.36
390256,0.03
390259,0.18
390261,0.04
390268,0.06
390271,0.04
390274,0.06
390276,0.03
390279,0.06
390283,0.05
390285,0.14
390299,0.09
390316,0.04
390321,0.06
390330,0.04
390343,0.06
390346,0.12
390357,0.07
390359,0.12
390361,0.01
390365,0.05
390366,0.09
390372,0.12
390376,0.05
390378,0.24
390388,0.13
390391,0.07
390400,0.1
390407,0.17
390411,0.1
390419,0.01
390423,0.04
390437,0.05
390445,0.04
390449,0.05
390455,0.11
390465,0.09
390491,0.05
390492,0.13
390494,0.06
390495,0.06
390497,0.02
390504,0.09
390508,0.05
390510,0.1
390512,0.02
390524,0.1
390531,0.03
390558,0.15
390561,0.02
390564,0.04
390569,0.12
390574,0.07
390575,0.09
390587,0.23
390620,0.11
390621,0.04
390633,0.11
390634,0.09
390638,0.06
390639,0.09
390642,0.01
390647,0.29
390648,0.07
390663,0.03
390686,0.06
390688,0.14
390690,0.03
390691,0.07
390696,0.16
390703,0.04
390711,0.06
390722,0.02
390736,0.11
390747,0.21
390752,0.07
390760,0.1
390774,0.02
390777,0.04
390781,0.12
390793,0.09
390838,0.06
390847,0.16
390851,0.11
390854,0.03
390858,0.08
390864,0.03
390871,0.05
390905,0.16
390908,0.2
390910,0.04
390917,0.04
390919,0.05
390920,0.04
390922,0.11
390928,0.08
390929,0.13
390953,0.06
390955,0.06
390959,0.03
390962,0.11
390971,0.24
390972,0.1
390990,0.02
390994,0.07
390997,0.13
391015,0.04
391034,0.1
391038,0.12
391043,0.11
391048,0.05
391049,0.04
391056,0.06
391060,0.03
391072,0.18
391073,0.1
391077,0.07
391086,0.04
391092,0.07
391096,0.04
391118,0.11
391123,0.11
391136,0.1
391137,0.03
391145,0.02
391162,0.02
391164,0.11
391168,0.28
391172,0.07
391184,0.14
391188,0.06
391198,0.09
391207,0.04
391208,0.07
391209,0.15
391230,0.05
391232,0.04
391236,0.08
391237,0.15
391245,0.06
391269,0.02
391274,0.02
391275,0.08
391276,0.08
391279,0.1
391285,0.02
391306,0.04
391310,0.07
391321,0.06
391327,0.01
391341,0.21
391350,0.03
391353,0.04
391354,0.06
391357,0.06
391367,0.27
391371,0.09
391384,0.12
391387,0.01
391388,0.05
391392,0.0
391408,0.03
391433,0.02
391439,0.05
391443,0.11
391445,0.03
391449,0.04
391450,0.06
391461,0.12
391469,0.08
391486,0.04
391487,0.21
391500,0.07
391501,0.03
391505,0.01
391516,0.08
391517,0.04
391522,0.08
391539,0.28
391543,0.28
391546,0.14
391552,0.08
391555,0.1
391564,0.0
391565,0.08
391570,0.0
391586,0.06
391587,0.05
391588,0.05
391590,0.06
391613,0.2
391614,0.2
391617,0.02
391623,0.19
391635,0.08
391653,0.06
391661,0.02
391670,0.04
391682,0.07
391713,0.01
391717,0.11
391726,0.31
391738,0.09
391740,0.05
391741,0.08
391742,0.07
391756,0.01
391765,0.32
391766,0.03
391768,0.02
391771,0.05
391784,0.08
391786,0.25
391791,0.07
391798,0.05
391820,0.22
391831,0.03
391842,0.07
391843,0.0
391853,0.02
391858,0.12
391866,0.3
391867,0.06
391870,0.09
391879,0.13
391903,0.06
391915,0.03
391920,0.0
391929,0.06
391935,0.03
391944,0.01
391945,0.21
391947,0.15
391957,0.09
391960,0.13
391966,0.06
391977,0.05
391983,0.07
391990,0.12
391999,0.06
392010,0.02
392011,0.07
392012,0.06
392013,0.06
392015,0.02
392027,0.06
392029,0.06
392031,0.07
392035,0.05
392042,0.03
392049,0.1
392050,0.03
392062,0.03
392068,0.03
392071,0.01
392079,0.09
392087,0.0
392106,0.14
392111,0.03
392123,0.09
392127,0.15
392132,0.3
392149,0.13
392151,0.03
392175,0.2
392186,0.13
392190,0.2
392196,0.18
392202,0.06
392212,0.1
392221,0.07
392224,0.08
392230,0.01
392232,0.08
392234,0.16
392239,0.1
392240,0.24
392241,0.02
392243,0.21
392250,0.07
392253,0.04
392258,0.13
392260,0.03
392270,0.25
392280,0.13
392283,0.03
392293,0.03
392311,0.05
392316,0.02
392317,0.09
392319,0.11
392328,0.02
392363,0.08
392369,0.12
392371,0.15
392372,0.08
392386,0.08
392389,0.18
392390,0.08
392391,0.16
392398,0.07
392399,0.09
392404,0.17
392405,0.01
392408,0.2
392422,0.06
392423,0.06
392424,0.14
392429,0.08
392430,0.12
392431,0.11
392437,0.04
392450,0.05
392458,0.04
392460,0.13
392469,0.25
392474,0.12
392491,0.25
392495,0.0
392513,0.28
392526,0.03
392527,0.29
392534,0.06
392540,0.07
392554,0.13
392571,0.11
392578,0.12
392583,0.03
392588,0.19
392594,0.14
392604,0.03
392610,0.16
392613,0.14
392619,0.07
392622,0.22
392624,0.03
392629,0.21
392634,0.03
392639,0.04
392649,0.1
392671,0.09
392680,0.19
392682,0.05
392684,0.06
392685,0.09
392686,0.16
392699,0.03
392704,0.02
392709,0.14
392714,0.18
392717,0.06
392727,0.07
392730,0.04
392741,0.04
392754,0.02
392762,0.03
392774,0.08
392775,0.1
392793,0.03
392800,0.13
392809,0.1
392812,0.05
392814,0.11
392820,0.12
392825,0.02
392847,0.04
392849,0.16
392861,0.19
392868,0.11
392880,0.25
392882,0.15
392888,0.12
392905,0.04
392909,0.16
392915,0.05
392925,0.1
392931,0.05
392933,0.1
392935,0.15
392939,0.07
392951,0.08
392960,0.06
392962,0.11
392964,0.07
392970,0.02
392980,0.03
392981,0.03
392985,0.05
392990,0.07
392992,0.17
392998,0.06
392999,0.09
393007,0.07
393009,0.12
393012,0.09
393014,0.04
393015,0.1
393035,0.02
393055,0.09
393056,0.09
393075,0.06
393078,0.04
393094,0.14
393111,0.11
393115,0.06
393117,0.08
393118,0.03
393128,0.1
393129,0.06
393136,0.03
393138,0.03
393139,0.29
393156,0.03
393159,0.16
393168,0.05
393172,0.08
393177,0.16
393189,0.02
393194,0.21
393201,0.07
393202,0.04
393209,0.04
393216,0.27
393218,0.16
393224,0.07
393227,0.09
393232,0.04
393256,0.01
393257,0.03
393258,0.28
393267,0.06
393269,0.02
393275,0.16
393278,0.05
393279,0.23
393312,0.07
393318,0.07
393343,0.04
393351,0.19
393356,0.03
393361,0.15
393370,0.09
393381,0.03
393395,0.05
393405,0.0
393416,0.09
393419,0.06
393430,0.05
393443,0.14
393454,0.17
393478,0.01
393489,0.04
393499,0.18
393503,0.13
393505,0.03
393507,0.06
393526,0.14
393537,0.05
393543,0.05
393555,0.07
393562,0.08
393573,0.21
393587,0.12
393591,0.02
393606,0.04
393621,0.1
393624,0.04
393625,0.14
393628,0.15
393633,0.14
393641,0.08
393642,0.08
393650,0.13
393658,0.17
393669,0.03
393671,0.12
393672,0.05
393680,0.08
393683,0.19
393684,0.07
393691,0.06
393696,0.11
393699,0.11
393708,0.07
393709,0.14
393711,0.06
393720,0.12
393738,0.03
393740,0.06
393762,0.02
393774,0.02
393776,0.07
393778,0.13
393793,0.07
393804,0.06
393818,0.19
393821,0.09
393822,0.09
393833,0.14
393839,0.11
393840,0.12
393843,0.09
393852,0.05
393855,0.01
393860,0.06
393864,0.18
393877,0.18
393882,0.22
393884,0.07
393886,0.05
393892,0.08
393894,0.02
393902,0.02
393909,0.12
393910,0.07
393911,0.09
393934,0.03
393936,0.1
393939,0.1
393940,0.01
393943,0.01
393946,0.12
393950,0.02
393953,0.08
393959,0.29
393974,0.07
393980,0.22
393983,0.01
393985,0.07
393992,0.05
393995,0.07
394008,0.16
394010,0.09
394022,0.06
394062,0.02
394063,0.1
394066,0.06
394069,0.07
394071,0.08
394082,0.05
394087,0.05
394095,0.03
394097,0.16
394106,0.11
394113,0.29
394115,0.13
394125,0.03
394131,0.08
394132,0.07
394141,0.21
394145,0.23
394153,0.34
394159,0.16
394180,0.03
394186,0.03
394200,0.09
394203,0.06
394210,0.09
394214,0.11
394218,0.11
394231,0.1
394240,0.15
394248,0.06
394249,0.03
394254,0.1
394264,0.11
394267,0.03
394269,0.24
394275,0.16
394289,0.03
394295,0.06
394305,0.24
394308,0.11
394317,0.0
394323,0.1
394332,0.08
394336,0.02
394345,0.26
394346,0.03
394347,0.07
394351,0.08
394355,0.11
394360,0.0
394372,0.1
394373,0.08
394374,0.03
394382,0.15
394385,0.08
394409,0.23
394415,0.0
394433,0.09
394445,0.11
394448,0.06
394451,0.07
394467,0.03
394471,0.03
394473,0.08
394474,0.05
394476,0.07
394492,0.08
394502,0.06
394506,0.16
394510,0.04
394515,0.03
394535,0.01
394537,0.27
394539,0.09
394541,0.1
394564,0.12
394567,0.08
394568,0.08
394571,0.27
394576,0.03
394579,0.26
394585,0.07
394588,0.01
394606,0.15
394623,0.0
394632,0.19
394635,0.13
394642,0.04
394653,0.04
394689,0.06
394695,0.08
394699,0.14
394706,0.08
394712,0.24
394721,0.25
394722,0.21
394739,0.04
394742,0.13
394761,0.2
394775,0.06
394777,0.2
394783,0.12
394800,0.08
394803,0.04
394804,0.15
394815,0.08
394835,0.07
394843,0.22
394845,0.23
394847,0.05
394848,0.08
394850,0.11
394857,0.08
394873,0.15
394892,0.06
394898,0.08
394904,0.15
394918,0.16
394920,0.12
394926,0.03
394927,0.09
394940,0.04
394942,0.01
394943,0.17
394959,0.13
394977,0.11
394991,0.19
395014,0.25
395027,0.03
395042,0.16
395062,0.17
395063,0.25
395064,0.05
395076,0.03
395085,0.17
395095,0.03
395100,0.07
395105,0.07
395108,0.02
395110,0.05
395114,0.23
395123,0.1
395131,0.13
395144,0.02
395152,0.29
395159,0.1
395166,0.05
395197,0.03
395210,0.08
395212,0.08
395216,0.13
395218,0.14
395224,0.03
395225,0.2
395233,0.07
395237,0.1
395246,0.11
395248,0.08
395262,0.03
395271,0.05
395275,0.01
395286,0.09
395316,0.17
395318,0.25
395328,0.13
395334,0.03
395337,0.1
395338,0.06
395346,0.07
395365,0.03
395373,0.18
395383,0.31
395387,0.04
395391,0.02
395401,0.09
395432,0.01
395443,0.02
395447,0.11
395448,0.1
395450,0.04
395456,0.04
395459,0.14
395462,0.03
395488,0.13
395492,0.02
395495,0.05
395504,0.15
395507,0.11
395508,0.05
395509,0.05
395513,0.06
395515,0.06
395517,0.28
395520,0.18
395524,0.09
395525,0.07
395533,0.13
395538,0.08
395545,0.08
395553,0.07
395576,0.19
395585,0.14
395590,0.11
395593,0.03
395595,0.06
395603,0.05
395604,0.07
395611,0.17
395612,0.05
395617,0.04
395624,0.04
395653,0.09
395665,0.02
395668,0.13
395672,0.07
395677,0.07
395692,0.0
395693,0.14
395694,0.07
395696,0.13
395699,0.05
395703,0.01
395712,0.12
395731,0.16
395732,0.05
395735,0.09
395736,0.03
395744,0.15
395763,0.02
395771,0.05
395774,0.12
395784,0.04
395790,0.07
395792,0.3
395796,0.08
395808,0.14
395810,0.07
395814,0.21
395831,0.06
395836,0.05
395837,0.01
395852,0.03
395854,0.02
395856,0.06
395857,0.07
395860,0.04
395862,0.08
395875,0.04
395880,0.01
395893,0.17
395900,0.04
395908,0.05
395921,0.38
395922,0.01
395926,0.1
395933,0.05
395936,0.02
395940,0.06
395951,0.08
395964,0.04
395969,0.03
395971,0.02
395973,0.04
395975,0.13
395984,0.21
395993,0.06
396012,0.15
396033,0.18
396035,0.03
396036,0.16
396041,0.07
396048,0.07
396049,0.04
396057,0.06
396060,0.12
396063,0.04
396078,0.06
396085,0.2
396087,0.07
396094,0.11
396104,0.09
396110,0.08
396123,0.15
396139,0.09
396160,0.07
396165,0.09
396169,0.03
396182,0.03
396200,0.23
396201,0.03
396202,0.06
396216,0.17
396227,0.09
396236,0.01
396240,0.15
396249,0.06
396252,0.03
396253,0.14
396276,0.09
396297,0.03
396301,0.04
396310,0.04
396327,0.08
396330,0.08
396331,0.01
396334,0.06
396337,0.1
396343,0.11
396346,0.03
396350,0.15
396368,0.07
396375,0.15
396378,0.09
396380,0.23
396393,0.04
396397,0.04
396403,0.04
396404,0.38
396408,0.06
396414,0.04
396418,0.18
396420,0.05
396426,0.06
396428,0.06
396434,0.14
396435,0.13
396437,0.06
396442,0.13
396444,0.02
396449,0.05
396453,0.14
396464,0.03
396474,0.06
396483,0.05
396496,0.21
396501,0.1
396505,0.02
396506,0.02
396512,0.02
396513,0.12
396518,0.06
396530,0.12
396542,0.15
396549,0.02
396553,0.01
396555,0.31
396557,0.1
396562,0.17
396566,0.03
396588,0.26
396589,0.09
396590,0.17
396597,0.04
396602,0.04
396609,0.34
396614,0.14
396617,0.08
396620,0.05
396625,0.28
396638,0.1
396640,0.13
396646,0.08
396648,0.04
396653,0.11
396663,0.1
396668,0.03
396670,0.0
396678,0.1
396681,0.03
396698,0.06
396699,0.19
396710,0.06
396713,0.08
396729,0.03
396732,0.1
396735,0.11
396752,0.21
396754,0.15
396761,0.02
396769,0.03
396777,0.03
396789,0.17
396790,0.0
396792,0.04
396824,0.04
396829,0.05
396830,0.06
396844,0.09
396849,0.02
396855,0.25
396864,0.17
396865,0.08
396866,0.03
396883,0.06
396889,0.11
396893,0.1
396900,0.05
396904,0.09
396912,0.05
396916,0.04
396922,0.04
396926,0.04
396928,0.06
396931,0.13
396944,0.12
396949,0.1
396952,0.13
396979,0.17
396984,0.03
396986,0.01
396992,0.03
396995,0.36
397014,0.1
397025,0.06
397046,0.18
397047,0.07
397051,0.03
397052,0.08
397058,0.06
397071,0.03
397081,0.07
397084,0.02
397086,0.12
397088,0.02
397090,0.23
397093,0.07
397106,0.08
397109,0.25
397110,0.14
397118,0.01
397119,0.07
397120,0.05
397127,0.11
397128,0.08
397129,0.11
397132,0.02
397138,0.02
397139,0.17
397146,0.12
397148,0.26
397149,0.19
397166,0.01
397167,0.14
397168,0.15
397171,0.1
397178,0.06
397185,0.05
397191,0.03
397195,0.02
397197,0.1
397198,0.01
397211,0.08
397213,0.07
397216,0.01
397219,0.11
397226,0.01
397241,0.12
397249,0.15
397261,0.1
397265,0.03
397281,0.03
397304,0.05
397306,0.13
397325,0.05
397327,0.04
397345,0.39
397360,0.03
397378,0.03
397383,0.07
397384,0.09
397399,0.09
397415,0.09
397433,0.0
397444,0.14
397452,0.15
397458,0.05
397460,0.04
397462,0.03
397464,0.08
397466,0.17
397472,0.04
397474,0.03
397476,0.1
397482,0.19
397492,0.21
397494,0.02
397501,0.08
397507,0.07
397512,0.06
397513,0.18
397517,0.03
397533,0.08
397549,0.27
397560,0.09
397562,0.02
397570,0.2
397575,0.03
397584,0.1
397585,0.05
397593,0.06
397609,0.22
397615,0.05
397630,0.12
397631,0.06
397633,0.1
397641,0.08
397664,0.06
397668,0.01
397674,0.07
397679,0.14
397681,0.06
397694,0.01
397695,0.13
397707,0.15
397713,0.03
397714,0.15
397715,0.07
397724,0.05
397726,0.33
397729,0.05
397739,0.01
397741,0.04
397759,0.11
397761,0.06
397767,0.03
397776,0.2
397782,0.27
397785,0.04
397789,0.02
397793,0.12
397794,0.14
397804,0.04
397815,0.05
397816,0.07
397825,0.12
397857,0.18
397861,0.04
397890,0.22
397891,0.27
397900,0.13
397903,0.08
397911,0.02
397925,0.11
397928,0.1
397954,0.05
397955,0.02
397962,0.07
397971,0.08
397975,0.14
397984,0.16
397989,0.01
397993,0.08
398004,0.01
398032,0.19
398038,0.03
398043,0.05
398046,0.08
398051,0.34
398061,0.04
398082,0.02
398086,0.03
398087,0.11
398088,0.05
398093,0.06
398103,0.04
398106,0.08
398109,0.21
398110,0.03
398113,0.06
398116,0.13
398132,0.03
398135,0.1
398138,0.03
398159,0.1
398163,0.1
398165,0.07
398166,0.22
398173,0.01
398179,0.12
398181,0.1
398189,0.05
398196,0.06
398206,0.13
398208,0.08
398220,0.1
398231,0.06
398234,0.32
398239,0.08
398254,0.05
398260,0.01
398261,0.01
398269,0.26
398274,0.08
398279,0.05
398280,0.06
398292,0.16
398293,0.01
398295,0.15
398329,0.02
398337,0.02
398344,0.1
398347,0.0
398348,0.3
398352,0.11
398355,0.12
398360,0.24
398363,0.03
398368,0.12
398373,0.12
398377,0.02
398384,0.06
398389,0.03
398394,0.16
398397,0.04
398400,0.07
398409,0.06
398429,0.08
398432,0.06
398444,0.15
398446,0.22
398456,0.06
398461,0.05
398473,0.11
398480,0.02
398481,0.18
398485,0.18
398488,0.25
398500,0.09
398520,0.2
398524,0.03
398534,0.03
398554,0.02
398572,0.1
398580,0.11
398586,0.07
398592,0.11
398606,0.07
398619,0.07
398621,0.12
398625,0.08
398645,0.1
398652,0.21
398656,0.03
398661,0.09
398667,0.05
398669,0.01
398676,0.09
398690,0.08
398699,0.07
398715,0.05
398718,0.02
398721,0.03
398729,0.03
398737,0.05
398738,0.02
398752,0.09
398757,0.22
398759,0.05
398764,0.17
398771,0.03
398773,0.08
398775,0.07
398779,0.05
398791,0.17
398807,0.08
398811,0.02
398814,0.07
398817,0.01
398829,0.0
398830,0.03
398838,0.03
398839,0.19
398841,0.05
398850,0.01
398852,0.03
398858,0.08
398859,0.22
398862,0.17
398870,0.17
398875,0.07
398902,0.03
398910,0.04
398919,0.1
398929,0.08
398935,0.28
398940,0.09
398953,0.09
398956,0.05
398963,0.07
398966,0.03
398967,0.06
398968,0.06
398974,0.08
398976,0.02
398982,0.08
398993,0.04
399011,0.19
399016,0.09
399017,0.06
399020,0.04
399047,0.26
399053,0.26
399056,0.01
399061,0.06
399066,0.18
399074,0.09
399086,0.12
399088,0.14
399091,0.12
399092,0.09
399093,0.14
399100,0.01
399124,0.07
399131,0.15
399142,0.07
399149,0.01
399158,0.29
399160,0.05
399167,0.04
399169,0.12
399171,0.02
399174,0.1
399178,0.13
399179,0.15
399184,0.07
399185,0.01
399186,0.08
399191,0.08
399192,0.01
399195,0.24
399212,0.12
399221,0.1
399223,0.19
399230,0.14
399246,0.1
399260,0.04
399261,0.16
399266,0.12
399289,0.11
399293,0.07
399299,0.05
399306,0.01
399321,0.04
399328,0.03
399344,0.06
399352,0.05
399358,0.08
399374,0.13
399382,0.25
399385,0.12
399388,0.05
399399,0.02
399410,0.06
399417,0.0
399423,0.02
399427,0.01
399429,0.08
399435,0.02
399439,0.04
399451,0.05
399454,0.07
399458,0.15
399468,0.07
399477,0.09
399483,0.09
399493,0.07
399494,0.04
399499,0.07
399503,0.04
399510,0.03
399511,0.05
399525,0.11
399528,0.01
399533,0.11
399538,0.11
399551,0.09
399568,0.11
399571,0.01
399585,0.07
399589,0.06
399595,0.03
399598,0.03
399605,0.01
399616,0.12
399617,0.05
399622,0.08
399627,0.14
399635,0.1
399639,0.33
399641,0.07
399643,0.15
399659,0.02
399667,0.09
399683,0.04
399702,0.12
399706,0.16
399720,0.03
399727,0.06
399730,0.19
399734,0.09
399751,0.09
399754,0.1
399759,0.06
399768,0.06
399770,0.06
399781,0.11
399786,0.07
399799,0.05
399811,0.09
399813,0.02
399820,0.06
399832,0.06
399851,0.12
399853,0.07
399855,0.09
399860,0.1
399876,0.21
399877,0.03
399881,0.03
399882,0.01
399903,0.08
399906,0.09
399912,0.16
399915,0.14
399921,0.04
399935,0.1
399936,0.13
399938,0.05
399939,0.11
399940,0.04
399949,0.09
399953,0.07
399959,0.24
399968,0.05
399969,0.06
399972,0.17
399974,0.05
399976,0.04
399979,0.04
399988,0.14
399994,0.18
399996,0.19
399997,0.15
400000,0.06
400004,0.01
400011,0.07
400014,0.34
400015,0.04
400017,0.04
400046,0.08
400063,0.14
400065,0.05
400069,0.03
400075,0.05
400088,0.01
400091,0.05
400105,0.05
400108,0.15
400113,0.03
400119,0.06
400123,0.08
400127,0.02
400136,0.07
400137,0.12
400138,0.16
400158,0.13
400172,0.08
400174,0.09
400224,0.04
400229,0.1
400236,0.25
400240,0.03
400249,0.07
400258,0.08
400268,0.08
400272,0.04
400284,0.06
400292,0.01
400295,0.09
400308,0.12
400314,0.07
400315,0.05
400331,0.15
400332,0.07
400339,0.03
400342,0.08
400361,0.11
400363,0.08
400365,0.03
400374,0.08
400379,0.03
400382,0.02
400416,0.16
400422,0.18
400436,0.08
400460,0.06
400462,0.25
400468,0.09
400482,0.02
400489,0.09
400490,0.25
400501,0.04
400519,0.07
400525,0.4
400526,0.06
400529,0.11
400540,0.11
400543,0.21
400545,0.05
400556,0.18
400572,0.07
400584,0.04
400589,0.06
400593,0.15
400597,0.01
400616,0.05
400642,0.15
400643,0.09
400649,0.05
400672,0.08
400685,0.02
400693,0.18
400695,0.16
400701,0.01
400720,0.02
400741,0.09
400745,0.07
400750,0.12
400779,0.27
400784,0.01
400792,0.07
400800,0.09
400811,0.05
400813,0.18
400820,0.09
400830,0.06
400833,0.05
400834,0.14
400841,0.1
400855,0.23
400856,0.03
400860,0.06
400866,0.0
400869,0.14
400870,0.12
400880,0.06
400882,0.04
400915,0.12
400921,0.13
400923,0.14
400925,0.1
400936,0.05
400943,0.1
400962,0.03
400963,0.07
400967,0.03
400970,0.23
400975,0.04
400981,0.12
400983,0.17
400987,0.06
400988,0.03
400994,0.05
400998,0.2
401002,0.09
401003,0.1
401005,0.04
401007,0.08
401022,0.21
401029,0.08
401035,0.08
401036,0.15
401040,0.02
401045,0.01
401053,0.06
401065,0.03
401067,0.04
401069,0.03
401073,0.13
401074,0.06
401078,0.12
401082,0.21
401086,0.09
401092,0.02
401097,0.07
401098,0.09
401099,0.04
401100,0.15
401107,0.07
401119,0.25
401120,0.02
401137,0.09
401142,0.23
401162,0.04
401163,0.08
401172,0.12
401179,0.17
401182,0.05
401184,0.15
401190,0.01
401207,0.07
401210,0.03
401220,0.0
401225,0.07
401230,0.13
401240,0.09
401246,0.09
401256,0.17
401273,0.04
401274,0.07
401287,0.02
401292,0.06
401305,0.15
401310,0.04
401311,0.11
401321,0.01
401332,0.06
401338,0.05
401345,0.12
401368,0.01
401375,0.35
401378,0.01
401379,0.02
401395,0.11
401403,0.06
401406,0.06
401415,0.03
401424,0.03
401425,0.01
401428,0.15
401430,0.08
401436,0.04
401440,0.06
401443,0.05
401447,0.0
401448,0.02
401450,0.07
401459,0.02
401462,0.03
401470,0.25
401479,0.08
401481,0.01
401486,0.09
401496,0.03
401497,0.1
401502,0.05
401508,0.05
401513,0.08
401517,0.35
401519,0.08
401533,0.14
401536,0.15
401547,0.04
401581,0.07
401582,0.03
401586,0.13
401593,0.14
401603,0.05
401621,0.04
401625,0.16
401635,0.3
401646,0.04
401649,0.01
401660,0.03
401668,0.13
401686,0.05
401706,0.17
401712,0.08
401721,0.06
401725,0.2
401730,0.24
401741,0.05
401743,0.04
401748,0.05
401751,0.03
401770,0.09
401791,0.04
401792,0.04
401808,0.13
401816,0.07
401820,0.08
401821,0.04
401828,0.07
401830,0.1
401832,0.04
401839,0.09
401852,0.03
401868,0.04
401876,0.07
401879,0.2
401882,0.04
401894,0.07
401899,0.1
401901,0.2
401913,0.07
401919,0.04
401920,0.05
401923,0.06
401924,0.16
401932,0.31
401942,0.16
401949,0.1
401950,0.1
401951,0.08
401952,0.01
401971,0.2
401972,0.08
401973,0.07
401974,0.01
401983,0.12
401984,0.05
401988,0.0
401989,0.12
401990,0.06
402024,0.03
402029,0.03
402030,0.25
402041,0.06
402042,0.11
402043,0.07
402052,0.17
402053,0.08
402054,0.03
402057,0.06
402067,0.14
402068,0.0
402069,0.16
402070,0.09
402071,0.08
402073,0.06
402074,0.02
402075,0.08
402076,0.11
402077,0.03
402078,0.27
402079,0.17
402080,0.03
402081,0.01
402082,0.1
402089,0.11
402090,0.12
402091,0.11
402092,0.04
402094,0.04
402095,0.02
402096,0.01
402109,0.14
402151,0.09
402152,0.04
402153,0.03
402155,0.05
402201,0.13
402210,0.18
402212,0.09
402218,0.11
402227,0.08
402234,0.11
402236,0.05
402242,0.13
402243,0.03
402244,0.29
402245,0.03
402250,0.02
402251,0.05
402254,0.28
402255,0.11
402256,0.13
402257,0.15
402258,0.19
402259,0.04
402260,0.04
402261,0.14
402262,0.1
402263,0.08
402264,0.03
402265,0.09
402266,0.14
402267,0.14
402268,0.03
402270,0.02
402271,0.07
402272,0.07
402273,0.05
402274,0.03
402275,0.05
402276,0.04
402277,0.06
402278,0.01
402279,0.16
402280,0.02
402362,0.09
402363,0.07
402364,0.13
402370,0.03
402376,0.03
402381,0.13
402384,0.05
402389,0.0
402414,0.01
402416,0.02
402417,0.01
402420,0.1
402426,0.03
402436,0.27
402444,0.06
402447,0.02
402449,0.03
402454,0.11
402458,0.19
402460,0.04
402466,0.05
402475,0.09
402498,0.3
402502,0.07
402505,0.05
402509,0.11
402513,0.14
402517,0.05
402519,0.22
402522,0.19
402523,0.06
402525,0.03
402528,0.16
402534,0.16
402536,0.15
402542,0.02
402548,0.26
402552,0.08
402559,0.16
402563,0.02
402568,0.03
402573,0.05
402574,0.06
402575,0.14
402577,0.06
402602,0.05
402603,0.1
402604,0.02
402614,0.13
402615,0.11
402616,0.04
402617,0.21
402618,0.15
402619,0.05
402639,0.07
402640,0.05
402641,0.29
402642,0.04
402643,0.01
402644,0.1
402645,0.05
402649,0.07
402650,0.17
402653,0.15
402654,0.05
402655,0.19
402656,0.21
402657,0.07
402658,0.03
402659,0.01
402662,0.03
402696,0.03
402705,0.03
402707,0.17
402708,0.1
402709,0.13
402729,0.09
402730,0.15
402732,0.13
402739,0.14
402740,0.05
402741,0.06
402744,0.33
402745,0.23
402746,0.07
402772,0.17
402773,0.13
402774,0.02
402780,0.06
402781,0.09
402782,0.13
402790,0.06
402803,0.12
402808,0.2
402809,0.01
402810,0.09
402811,0.13
402815,0.09
402820,0.1
402821,0.09
402822,0.15
402824,0.07
402825,0.06
402870,0.04
402875,0.04
402924,0.14
402925,0.05
402926,0.07
402927,0.03
402928,0.02
402929,0.07
402930,0.16
402931,0.06
402932,0.07
402933,0.1
402940,0.05
402953,0.11
402954,0.14
402955,0.15
402956,0.18
402957,0.11
402970,0.01
402973,0.13
402974,0.03
402975,0.04
402976,0.13
402977,0.09
402978,0.04
402979,0.1
402980,0.28
402981,0.18
402982,0.1
402993,0.11
402994,0.06
403099,0.06
403137,0.06
403138,0.07
403165,0.01
403192,0.17
403214,0.01
403223,0.01
403238,0.07
403244,0.11
403246,0.15
403252,0.08
403254,0.02
403255,0.05
403259,0.12
403262,0.05
403277,0.04
403280,0.05
403281,0.02
403287,0.04
403315,0.06
403318,0.12
403319,0.03
403327,0.1
403331,0.04
403342,0.21
403349,0.12
403353,0.11
403364,0.13
403369,0.01
403373,0.07
403376,0.05
403378,0.1
403384,0.2
403385,0.06
403386,0.13
403388,0.05
403396,0.0
403398,0.03
403404,0.05
403410,0.05
403414,0.19
403417,0.19
403422,0.1
403424,0.06
403438,0.06
403451,0.05
403452,0.07
403453,0.04
403454,0.14
403455,0.1
403464,0.06
403465,0.15
403466,0.06
403500,0.13
403501,0.04
403524,0.16
403525,0.22
403526,0.03
403527,0.15
403542,0.14
403543,0.08
403549,0.03
403550,0.01
403551,0.14
403552,0.18
403553,0.01
403554,0.07
403558,0.02
403559,0.03
403560,0.37
403561,0.17
403562,0.14
403564,0.12
403565,0.11
403566,0.04
403600,0.16
403602,0.05
403603,0.04
403662,0.08
403685,0.11
403686,0.0
403687,0.04
403688,0.07
403689,0.44
403690,0.3
403691,0.04
403692,0.1
403696,0.01
403697,0.16
403698,0.02
403699,0.19
403701,0.24
403702,0.09
403703,0.09
403704,0.14
403705,0.03
403712,0.05
403713,0.08
403714,0.31
403715,0.02
403718,0.1
403722,0.23
403723,0.04
403724,0.26
403725,0.06
403726,0.0
403764,0.13
403765,0.04
403766,0.14
403770,0.28
403771,0.1
403772,0.15
403795,0.17
403799,0.05
403800,0.05
403801,0.05
403802,0.13
403803,0.38
403811,0.04
403814,0.04
403815,0.07
403816,0.02
403817,0.02
403818,0.05
403820,0.01
403821,0.05
403822,0.13
403823,0.06
